RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
153,153,2024-03-18 23:09:48.8616062,59,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,648,792,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""ProcessingErrorData"":{""ErrorCode"":""15005"",""DataItemName"":""ClientProcessId"",""EventPayload"":""52-70-63-44-69-73-63-6F-6E-6E-65-63-74-00-77-00-69-00-6E-00-6C-00-6F-00-67-00-6F-00-6E-00-2E-00-65-00-78-00-65-00-00-00-01-00-00-00-E8-01-00-00""}}"
154,154,2024-03-18 23:09:48.8616089,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,648,792,wef.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 1,Reason: The disconnection was initiated by the user disconnecting his or her session on the server or by an administrative tool on the server,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""1"",""Reason"":""11""}}}"
155,155,2024-03-18 23:09:48.9245754,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,648,792,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session has been disconnected,WEF\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
156,156,2024-03-18 23:10:14.2780327,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,648,792,wef.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\admin.1,Session ID: 2,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2""}}}"
157,157,2024-03-18 23:10:14.2820856,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,648,792,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2""}}}"
158,158,2024-03-18 23:10:14.4703591,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,648,792,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\admin.1,LOCAL,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2"",""Address"":""LOCAL""}}}"
159,159,2024-03-18 23:10:14.6654061,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,648,3704,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\admin.1,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2"",""Address"":""LOCAL""}}}"
160,160,2024-03-18 23:50:43.9759626,32,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,764,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""messageName"":""RDSAppXPlugin""}}}"
161,161,2024-03-18 23:51:59.1578799,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,856,wef.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WEF\vagrant,Session ID: 1,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1""}}}"
162,162,2024-03-18 23:51:59.1624834,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,856,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1""}}}"
163,163,2024-03-18 23:51:59.2640878,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,772,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logon succeeded,WEF\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
164,164,2024-03-18 23:51:59.5323048,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,804,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Shell start notification received,WEF\vagrant,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
165,165,2024-03-18 23:52:04.9379561,23,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,772,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logoff succeeded,WEF\vagrant,,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1""}}}"
166,166,2024-03-18 23:52:05.0294593,39,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,692,wef.windomain.local,0,S-1-5-18,Session (PayloadData1) has been disconnected by session (PayloadData2),,,TargetSession: 1,Source: 1,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""TargetSession"":""1"",""Source"":""1""}}}"
167,167,2024-03-18 23:52:05.0294702,59,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,692,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""ProcessingErrorData"":{""ErrorCode"":""15005"",""DataItemName"":""ClientProcessId"",""EventPayload"":""52-70-63-44-69-73-63-6F-6E-6E-65-63-74-00-77-00-69-00-6E-00-6C-00-6F-00-67-00-6F-00-6E-00-2E-00-65-00-78-00-65-00-00-00-01-00-00-00-00-02-00-00""}}"
168,168,2024-03-18 23:52:05.0294758,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,692,wef.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 1,Reason: The disconnection was initiated by the user disconnecting his or her session on the server or by an administrative tool on the server,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""1"",""Reason"":""11""}}}"
169,169,2024-03-18 23:52:05.0974359,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,692,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session has been disconnected,WEF\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
170,170,2024-03-18 23:52:36.3252568,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,856,wef.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\admin.1,Session ID: 2,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2""}}}"
171,171,2024-03-18 23:52:36.3282962,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,856,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2""}}}"
172,172,2024-03-18 23:52:36.5669358,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,856,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\admin.1,LOCAL,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2"",""Address"":""LOCAL""}}}"
173,173,2024-03-18 23:52:36.7394293,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,3212,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\admin.1,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2"",""Address"":""LOCAL""}}}"
174,174,2024-03-19 00:12:01.9887908,23,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,856,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logoff succeeded,WINDOMAIN\admin.1,,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2""}}}"
175,175,2024-03-19 00:12:02.1392026,54,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,660,772,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""EventData"":""""}"
176,176,2024-03-19 00:12:14.9021279,32,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,772,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""messageName"":""RDSAppXPlugin""}}}"
177,177,2024-03-19 00:12:23.2302623,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,700,wef.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WEF\vagrant,Session ID: 1,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1""}}}"
178,178,2024-03-19 00:12:23.2412200,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,700,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1""}}}"
179,179,2024-03-19 00:12:23.4250229,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,700,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logon succeeded,WEF\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
180,180,2024-03-19 00:12:23.8510670,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,980,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Shell start notification received,WEF\vagrant,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
181,181,2024-03-19 00:12:53.2789963,23,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,904,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logoff succeeded,WEF\vagrant,,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1""}}}"
182,182,2024-03-19 00:12:53.4356462,39,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,812,wef.windomain.local,0,S-1-5-18,Session (PayloadData1) has been disconnected by session (PayloadData2),,,TargetSession: 1,Source: 1,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""TargetSession"":""1"",""Source"":""1""}}}"
183,183,2024-03-19 00:12:53.4356549,59,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,812,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""ProcessingErrorData"":{""ErrorCode"":""15005"",""DataItemName"":""ClientProcessId"",""EventPayload"":""52-70-63-44-69-73-63-6F-6E-6E-65-63-74-00-77-00-69-00-6E-00-6C-00-6F-00-67-00-6F-00-6E-00-2E-00-65-00-78-00-65-00-00-00-01-00-00-00-08-02-00-00""}}"
184,184,2024-03-19 00:12:53.4356593,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,812,wef.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 1,Reason: The disconnection was initiated by the user disconnecting his or her session on the server or by an administrative tool on the server,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""1"",""Reason"":""11""}}}"
185,185,2024-03-19 00:12:53.5391382,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,812,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session has been disconnected,WEF\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WEF\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
186,186,2024-03-19 00:13:17.2914370,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,904,wef.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\admin.1,Session ID: 2,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2""}}}"
187,187,2024-03-19 00:13:17.3000489,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,904,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2""}}}"
188,188,2024-03-19 00:13:17.5715834,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,904,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\admin.1,LOCAL,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2"",""Address"":""LOCAL""}}}"
189,189,2024-03-19 00:13:18.0179522,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,904,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\admin.1,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2"",""Address"":""LOCAL""}}}"
190,190,2024-03-19 02:34:54.2515966,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,3968,wef.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\administrator,Session ID: 3,,,,ActivityID: f420fb6c-517d-4cb5-a004-abf070190000,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3""}}}"
191,191,2024-03-19 02:34:54.2559406,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,3968,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3""}}}"
192,192,2024-03-19 02:34:55.4628230,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,3968,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\administrator,192.168.56.102,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3"",""Address"":""192.168.56.102""}}}"
193,193,2024-03-19 02:34:55.7573411,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,1316,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\administrator,192.168.56.102,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3"",""Address"":""192.168.56.102""}}}"
194,194,2024-03-19 03:23:49.4975540,39,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,2772,wef.windomain.local,0,S-1-5-18,Session (PayloadData1) has been disconnected by session (PayloadData2),,,TargetSession: 3,Source: 3,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""TargetSession"":""3"",""Source"":""3""}}}"
195,195,2024-03-19 03:23:49.4975634,59,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,2772,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""ProcessingErrorData"":{""ErrorCode"":""15005"",""DataItemName"":""ClientProcessId"",""EventPayload"":""52-70-63-44-69-73-63-6F-6E-6E-65-63-74-00-52-00-75-00-6E-00-74-00-69-00-6D-00-65-00-42-00-72-00-6F-00-6B-00-65-00-72-00-2E-00-65-00-78-00-65-00-00-00-03-00-00-00-F4-06-00-00""}}"
196,196,2024-03-19 03:23:49.4975678,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,2772,wef.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 3,Reason: The disconnection was initiated by the user disconnecting his or her session on the server or by an administrative tool on the server,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""3"",""Reason"":""11""}}}"
197,197,2024-03-19 03:23:49.6884908,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,2772,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\administrator,192.168.56.102,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3"",""Address"":""192.168.56.102""}}}"
198,198,2024-03-20 23:39:19.5920598,23,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,2772,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logoff succeeded,WINDOMAIN\admin.1,,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2""}}}"
199,199,2024-03-20 23:39:19.6137457,54,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,2772,wef.windomain.local,0,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""EventData"":""""}"
200,200,2024-03-20 23:39:20.5174003,23,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,668,4332,wef.windomain.local,0,S-1-5-18,Remote Desktop Services: Session logoff succeeded,WINDOMAIN\administrator,,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\FileServer\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3""}}}"
