SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,HasSps,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
C:\lab\Tools\JLECmd\FileServer\f01b4d95cf55d32a.automaticDestinations-ms,2024-04-28 20:03:06,2024-04-28 20:03:06,2024-04-29 03:07:37,f01b4d95cf55d32a,Windows Explorer Windows 8.1,False,4,13,3,B,2024-03-19 00:12:08,2024-03-19 03:07:27,wef,08:00:27:12:d5:85,C:\PerfLogs,1,False,5356b0e9-e585-11ee-85d5-08002712d585,5356b0e9-e585-11ee-85d5-08002712d585,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,2016-07-16 13:23:21,2024-03-19 03:07:27,2024-03-19 03:07:27,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),360558BB,OS Drive,C:\PerfLogs,,My Computer\C:\PerfLogs,0x3B,0x1,wef,08:00:27:12:d5:85,2024-03-19 00:12:08,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\lab\Tools\JLECmd\FileServer\f01b4d95cf55d32a.automaticDestinations-ms,2024-04-28 20:03:06,2024-04-28 20:03:06,2024-04-29 03:07:37,f01b4d95cf55d32a,Windows Explorer Windows 8.1,False,4,13,4,A,2024-03-19 01:55:02,2024-03-19 03:07:27,,08:00:27:0f:a9:d0,\\192.168.56.102\c$\PerfLogs,1,False,b37096e5-e593-11ee-85d7-0800270fa9d0,b37096e5-e593-11ee-85d7-0800270fa9d0,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,2016-07-16 13:23:21,2024-03-19 03:06:42,2024-03-19 03:06:42,0,,,FileAttributeDirectory,"HasLinkInfo, IsUnicode, HasExpString, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,PerfLogs,\\192.168.56.102\C$\PerfLogs,,,,08:00:27:0f:a9:d0,2024-03-19 01:55:02,"VistaAndAboveIdListDataBlock, EnvironmentVariableDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\lab\Tools\JLECmd\FileServer\f01b4d95cf55d32a.automaticDestinations-ms,2024-04-28 20:03:06,2024-04-28 20:03:06,2024-04-29 03:07:37,f01b4d95cf55d32a,Windows Explorer Windows 8.1,False,4,13,5,9,2024-03-19 00:12:08,2024-03-19 02:44:42,wef,08:00:27:12:d5:85,C:\Users\Public\Documents,1,False,5356b059-e585-11ee-85d5-08002712d585,5356b059-e585-11ee-85d5-08002712d585,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,2016-07-16 13:23:21,2024-03-19 02:44:42,2024-03-19 02:44:42,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),360558BB,OS Drive,C:\Users\Public\Documents,,"My Computer\C:\@shell32.dll,-21813\@shell32.dll,-21816\@shell32.dll,-21801",0x1D3,0x1,wef,08:00:27:12:d5:85,2024-03-19 00:12:08,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\lab\Tools\JLECmd\FileServer\f01b4d95cf55d32a.automaticDestinations-ms,2024-04-28 20:03:06,2024-04-28 20:03:06,2024-04-29 03:07:37,f01b4d95cf55d32a,Windows Explorer Windows 8.1,False,4,13,6,8,2024-03-13 21:50:37,2024-03-19 02:38:53,wef,08:00:27:a8:7a:46,C:\fileshare\Taxes,1,False,ba4f1cb5-e183-11ee-85d1-080027a87a46,ba4f1cb5-e183-11ee-85d1-080027a87a46,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,2024-03-13 21:59:32,2024-03-13 22:28:19,2024-03-13 22:28:19,8192,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),360558BB,OS Drive,C:\fileshare\,Taxes,My Computer\C:\fileshare\Taxes,0x1A79C,0x3,wef,08:00:27:a8:7a:46,2024-03-13 21:50:37,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\lab\Tools\JLECmd\FileServer\f01b4d95cf55d32a.automaticDestinations-ms,2024-04-28 20:03:06,2024-04-28 20:03:06,2024-04-29 03:07:37,f01b4d95cf55d32a,Windows Explorer Windows 8.1,False,4,13,7,7,2024-03-13 21:50:37,2024-03-19 02:38:11,wef,08:00:27:a8:7a:46,C:\fileshare\Payroll,1,False,ba4f1cb4-e183-11ee-85d1-080027a87a46,ba4f1cb4-e183-11ee-85d1-080027a87a46,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,2024-03-13 21:59:25,2024-03-13 22:27:57,2024-03-13 22:27:57,12288,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),360558BB,OS Drive,C:\fileshare\,Payroll,My Computer\C:\fileshare\Payroll,0x1A79A,0x3,wef,08:00:27:a8:7a:46,2024-03-13 21:50:37,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\lab\Tools\JLECmd\FileServer\f01b4d95cf55d32a.automaticDestinations-ms,2024-04-28 20:03:06,2024-04-28 20:03:06,2024-04-29 03:07:37,f01b4d95cf55d32a,Windows Explorer Windows 8.1,False,4,13,8,6,2024-03-13 21:50:37,2024-03-19 02:37:25,wef,08:00:27:a8:7a:46,C:\fileshare\Design_documents,1,False,ba4f1cbe-e183-11ee-85d1-080027a87a46,ba4f1cbe-e183-11ee-85d1-080027a87a46,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,2024-03-13 21:59:41,2024-03-13 22:45:44,2024-03-13 22:45:44,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),360558BB,OS Drive,C:\fileshare\,Design_documents,My Computer\C:\fileshare\Design_documents,0x1A79E,0x3,wef,08:00:27:a8:7a:46,2024-03-13 21:50:37,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\lab\Tools\JLECmd\FileServer\f01b4d95cf55d32a.automaticDestinations-ms,2024-04-28 20:03:06,2024-04-28 20:03:06,2024-04-29 03:07:37,f01b4d95cf55d32a,Windows Explorer Windows 8.1,False,4,13,9,5,2024-03-13 21:50:37,2024-03-19 02:36:52,wef,08:00:27:a8:7a:46,C:\fileshare\CONFIDENTIAL_Client_Deliverables,2,False,ba4f1cbf-e183-11ee-85d1-080027a87a46,ba4f1cbf-e183-11ee-85d1-080027a87a46,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,2024-03-13 21:59:50,2024-03-13 22:52:06,2024-03-13 22:52:06,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),360558BB,OS Drive,C:\fileshare\,CONFIDENTIAL_Client_Deliverables,My Computer\C:\fileshare\CONFIDENTIAL_Client_Deliverables,0x1A7A1,0x6,wef,08:00:27:a8:7a:46,2024-03-13 21:50:37,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\lab\Tools\JLECmd\FileServer\f01b4d95cf55d32a.automaticDestinations-ms,2024-04-28 20:03:06,2024-04-28 20:03:06,2024-04-29 03:07:37,f01b4d95cf55d32a,Windows Explorer Windows 8.1,False,4,13,10,4,2024-03-19 00:12:08,2024-03-19 02:35:03,wef,08:00:27:12:d5:85,knownfolder:{33E28130-4E1E-4676-835A-98395C3BC3BB} ==> Pictures,3,True,5356af4a-e585-11ee-85d5-08002712d585,5356af4a-e585-11ee-85d5-08002712d585,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,2024-03-19 02:34:54,2024-03-19 02:35:02,2024-03-19 02:35:02,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),360558BB,OS Drive,C:\Users\administrator\Pictures,,My Computer\Pictures,,,wef,08:00:27:12:d5:85,2024-03-19 00:12:08,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\lab\Tools\JLECmd\FileServer\f01b4d95cf55d32a.automaticDestinations-ms,2024-04-28 20:03:06,2024-04-28 20:03:06,2024-04-29 03:07:37,f01b4d95cf55d32a,Windows Explorer Windows 8.1,False,4,13,11,3,2024-03-19 00:12:08,2024-03-19 02:35:03,wef,08:00:27:12:d5:85,knownfolder:{FDD39AD0-238F-46AF-ADB4-6C85480369C7} ==> Documents,3,True,5356af49-e585-11ee-85d5-08002712d585,5356af49-e585-11ee-85d5-08002712d585,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,2024-03-19 02:34:54,2024-03-19 02:35:02,2024-03-19 02:35:02,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),360558BB,OS Drive,C:\Users\administrator\Documents,,My Computer\Documents,,,wef,08:00:27:12:d5:85,2024-03-19 00:12:08,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\lab\Tools\JLECmd\FileServer\f01b4d95cf55d32a.automaticDestinations-ms,2024-04-28 20:03:06,2024-04-28 20:03:06,2024-04-29 03:07:37,f01b4d95cf55d32a,Windows Explorer Windows 8.1,False,4,13,12,2,2024-03-19 00:12:08,2024-03-19 02:35:03,wef,08:00:27:12:d5:85,knownfolder:{374DE290-123F-4565-9164-39C4925E467B} ==> Downloads,3,True,5356af4d-e585-11ee-85d5-08002712d585,5356af4d-e585-11ee-85d5-08002712d585,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,79f7d2da-0178-4725-ba2f-d18f2b6bbd33,2024-03-19 02:34:54,2024-03-19 02:35:02,2024-03-19 02:35:02,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),360558BB,OS Drive,C:\Users\administrator\Downloads,,My Computer\Downloads,,,wef,08:00:27:12:d5:85,2024-03-19 00:12:08,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
